Question,qtype
"My symptoms are malaise, what disease do I have?",symptoms
What illness matches these symptoms: malaise?,symptoms
Could malaise be signs of a specific disease?,symptoms
What might be the condition if I have malaise?,symptoms
Please identify the disease with these symptoms: malaise,symptoms
"I have small_dents_in_nails, spinning_movements, swollen_blood_vessels, silver_like_dusting, cough, prominent_veins_on_calf, congestion, blurred_and_distorted_vision, visual_disturbances, loss_of_appetite, enlarged_thyroid, irritability, polyuria, lethargy, acute_liver_failure, headache, redness_of_eyes, what is the name of this disease?",symptoms
"I feel small_dents_in_nails, spinning_movements, swollen_blood_vessels, silver_like_dusting, cough, prominent_veins_on_calf, congestion, blurred_and_distorted_vision, visual_disturbances, loss_of_appetite, enlarged_thyroid, irritability, polyuria, lethargy, acute_liver_failure, headache, redness_of_eyes, what disease is this?",symptoms
"Experiencing small_dents_in_nails, spinning_movements, swollen_blood_vessels, silver_like_dusting, cough, prominent_veins_on_calf, congestion, blurred_and_distorted_vision, visual_disturbances, loss_of_appetite, enlarged_thyroid, irritability, polyuria, lethargy, acute_liver_failure, headache, redness_of_eyes, what might this indicate?",symptoms
"With symptoms like small_dents_in_nails, spinning_movements, swollen_blood_vessels, silver_like_dusting, cough, prominent_veins_on_calf, congestion, blurred_and_distorted_vision, visual_disturbances, loss_of_appetite, enlarged_thyroid, irritability, polyuria, lethargy, acute_liver_failure, headache, redness_of_eyes, what could be the illness?",symptoms
"What disease causes small_dents_in_nails, spinning_movements, swollen_blood_vessels, silver_like_dusting, cough, prominent_veins_on_calf, congestion, blurred_and_distorted_vision, visual_disturbances, loss_of_appetite, enlarged_thyroid, irritability, polyuria, lethargy, acute_liver_failure, headache, redness_of_eyes?",symptoms
"Which condition includes small_dents_in_nails, spinning_movements, swollen_blood_vessels, silver_like_dusting, cough, prominent_veins_on_calf, congestion, blurred_and_distorted_vision, visual_disturbances, loss_of_appetite, enlarged_thyroid, irritability, polyuria, lethargy, acute_liver_failure, headache, redness_of_eyes as symptoms?",symptoms
"I suffer from small_dents_in_nails, spinning_movements, swollen_blood_vessels, silver_like_dusting, cough, prominent_veins_on_calf, congestion, blurred_and_distorted_vision, visual_disturbances, loss_of_appetite, enlarged_thyroid, irritability, polyuria, lethargy, acute_liver_failure, headache, redness_of_eyes, what could be wrong?",symptoms
"Having small_dents_in_nails, spinning_movements, swollen_blood_vessels, silver_like_dusting, cough, prominent_veins_on_calf, congestion, blurred_and_distorted_vision, visual_disturbances, loss_of_appetite, enlarged_thyroid, irritability, polyuria, lethargy, acute_liver_failure, headache, redness_of_eyes, could you tell me the disease?",symptoms
"If I'm experiencing small_dents_in_nails, spinning_movements, swollen_blood_vessels, silver_like_dusting, cough, prominent_veins_on_calf, congestion, blurred_and_distorted_vision, visual_disturbances, loss_of_appetite, enlarged_thyroid, irritability, polyuria, lethargy, acute_liver_failure, headache, redness_of_eyes, what is the diagnosis?",symptoms
"My symptoms are small_dents_in_nails, spinning_movements, swollen_blood_vessels, silver_like_dusting, cough, prominent_veins_on_calf, congestion, blurred_and_distorted_vision, visual_disturbances, loss_of_appetite, enlarged_thyroid, irritability, polyuria, lethargy, acute_liver_failure, headache, redness_of_eyes, what disease do I have?",symptoms
"What illness matches these symptoms: small_dents_in_nails, spinning_movements, swollen_blood_vessels, silver_like_dusting, cough, prominent_veins_on_calf, congestion, blurred_and_distorted_vision, visual_disturbances, loss_of_appetite, enlarged_thyroid, irritability, polyuria, lethargy, acute_liver_failure, headache, redness_of_eyes?",symptoms
"Could small_dents_in_nails, spinning_movements, swollen_blood_vessels, silver_like_dusting, cough, prominent_veins_on_calf, congestion, blurred_and_distorted_vision, visual_disturbances, loss_of_appetite, enlarged_thyroid, irritability, polyuria, lethargy, acute_liver_failure, headache, redness_of_eyes be signs of a specific disease?",symptoms
"What might be the condition if I have small_dents_in_nails, spinning_movements, swollen_blood_vessels, silver_like_dusting, cough, prominent_veins_on_calf, congestion, blurred_and_distorted_vision, visual_disturbances, loss_of_appetite, enlarged_thyroid, irritability, polyuria, lethargy, acute_liver_failure, headache, redness_of_eyes?",symptoms
"Please identify the disease with these symptoms: small_dents_in_nails, spinning_movements, swollen_blood_vessels, silver_like_dusting, cough, prominent_veins_on_calf, congestion, blurred_and_distorted_vision, visual_disturbances, loss_of_appetite, enlarged_thyroid, irritability, polyuria, lethargy, acute_liver_failure, headache, redness_of_eyes",symptoms
"I have pus_filled_pimples, slurred_speech, bruising, weight_gain, stomach_bleeding, altered_sensorium, inflammatory_nails, what is the name of this disease?",symptoms
"I feel pus_filled_pimples, slurred_speech, bruising, weight_gain, stomach_bleeding, altered_sensorium, inflammatory_nails, what disease is this?",symptoms
"Experiencing pus_filled_pimples, slurred_speech, bruising, weight_gain, stomach_bleeding, altered_sensorium, inflammatory_nails, what might this indicate?",symptoms
"With symptoms like pus_filled_pimples, slurred_speech, bruising, weight_gain, stomach_bleeding, altered_sensorium, inflammatory_nails, what could be the illness?",symptoms
"What disease causes pus_filled_pimples, slurred_speech, bruising, weight_gain, stomach_bleeding, altered_sensorium, inflammatory_nails?",symptoms
"Which condition includes pus_filled_pimples, slurred_speech, bruising, weight_gain, stomach_bleeding, altered_sensorium, inflammatory_nails as symptoms?",symptoms
"I suffer from pus_filled_pimples, slurred_speech, bruising, weight_gain, stomach_bleeding, altered_sensorium, inflammatory_nails, what could be wrong?",symptoms
"Having pus_filled_pimples, slurred_speech, bruising, weight_gain, stomach_bleeding, altered_sensorium, inflammatory_nails, could you tell me the disease?",symptoms
"If I'm experiencing pus_filled_pimples, slurred_speech, bruising, weight_gain, stomach_bleeding, altered_sensorium, inflammatory_nails, what is the diagnosis?",symptoms
"My symptoms are pus_filled_pimples, slurred_speech, bruising, weight_gain, stomach_bleeding, altered_sensorium, inflammatory_nails, what disease do I have?",symptoms
"What illness matches these symptoms: pus_filled_pimples, slurred_speech, bruising, weight_gain, stomach_bleeding, altered_sensorium, inflammatory_nails?",symptoms
"Could pus_filled_pimples, slurred_speech, bruising, weight_gain, stomach_bleeding, altered_sensorium, inflammatory_nails be signs of a specific disease?",symptoms
"What might be the condition if I have pus_filled_pimples, slurred_speech, bruising, weight_gain, stomach_bleeding, altered_sensorium, inflammatory_nails?",symptoms
"Please identify the disease with these symptoms: pus_filled_pimples, slurred_speech, bruising, weight_gain, stomach_bleeding, altered_sensorium, inflammatory_nails",symptoms
"I have irritability, increased_appetite, internal_itching, unsteadiness, what is the name of this disease?",symptoms
"I feel irritability, increased_appetite, internal_itching, unsteadiness, what disease is this?",symptoms
"Experiencing irritability, increased_appetite, internal_itching, unsteadiness, what might this indicate?",symptoms
"With symptoms like irritability, increased_appetite, internal_itching, unsteadiness, what could be the illness?",symptoms
"What disease causes irritability, increased_appetite, internal_itching, unsteadiness?",symptoms
"Which condition includes irritability, increased_appetite, internal_itching, unsteadiness as symptoms?",symptoms
"I suffer from irritability, increased_appetite, internal_itching, unsteadiness, what could be wrong?",symptoms
"Having irritability, increased_appetite, internal_itching, unsteadiness, could you tell me the disease?",symptoms
"If I'm experiencing irritability, increased_appetite, internal_itching, unsteadiness, what is the diagnosis?",symptoms
"My symptoms are irritability, increased_appetite, internal_itching, unsteadiness, what disease do I have?",symptoms
"What illness matches these symptoms: irritability, increased_appetite, internal_itching, unsteadiness?",symptoms
"Could irritability, increased_appetite, internal_itching, unsteadiness be signs of a specific disease?",symptoms
"What might be the condition if I have irritability, increased_appetite, internal_itching, unsteadiness?",symptoms
"Please identify the disease with these symptoms: irritability, increased_appetite, internal_itching, unsteadiness",symptoms
"I have skin_rash, abnormal_menstruation, weakness_of_one_body_side, bladder_discomfort, acute_liver_failure, blood_in_sputum, history_of_alcohol_consumption, loss_of_smell, muscle_weakness, restlessness, fluid_overload, foul_smell_of urine, hip_joint_pain, redness_of_eyes, what is the name of this disease?",symptoms
"I feel skin_rash, abnormal_menstruation, weakness_of_one_body_side, bladder_discomfort, acute_liver_failure, blood_in_sputum, history_of_alcohol_consumption, loss_of_smell, muscle_weakness, restlessness, fluid_overload, foul_smell_of urine, hip_joint_pain, redness_of_eyes, what disease is this?",symptoms
"Experiencing skin_rash, abnormal_menstruation, weakness_of_one_body_side, bladder_discomfort, acute_liver_failure, blood_in_sputum, history_of_alcohol_consumption, loss_of_smell, muscle_weakness, restlessness, fluid_overload, foul_smell_of urine, hip_joint_pain, redness_of_eyes, what might this indicate?",symptoms
"With symptoms like skin_rash, abnormal_menstruation, weakness_of_one_body_side, bladder_discomfort, acute_liver_failure, blood_in_sputum, history_of_alcohol_consumption, loss_of_smell, muscle_weakness, restlessness, fluid_overload, foul_smell_of urine, hip_joint_pain, redness_of_eyes, what could be the illness?",symptoms
"What disease causes skin_rash, abnormal_menstruation, weakness_of_one_body_side, bladder_discomfort, acute_liver_failure, blood_in_sputum, history_of_alcohol_consumption, loss_of_smell, muscle_weakness, restlessness, fluid_overload, foul_smell_of urine, hip_joint_pain, redness_of_eyes?",symptoms
"Which condition includes skin_rash, abnormal_menstruation, weakness_of_one_body_side, bladder_discomfort, acute_liver_failure, blood_in_sputum, history_of_alcohol_consumption, loss_of_smell, muscle_weakness, restlessness, fluid_overload, foul_smell_of urine, hip_joint_pain, redness_of_eyes as symptoms?",symptoms
"I suffer from skin_rash, abnormal_menstruation, weakness_of_one_body_side, bladder_discomfort, acute_liver_failure, blood_in_sputum, history_of_alcohol_consumption, loss_of_smell, muscle_weakness, restlessness, fluid_overload, foul_smell_of urine, hip_joint_pain, redness_of_eyes, what could be wrong?",symptoms
"Having skin_rash, abnormal_menstruation, weakness_of_one_body_side, bladder_discomfort, acute_liver_failure, blood_in_sputum, history_of_alcohol_consumption, loss_of_smell, muscle_weakness, restlessness, fluid_overload, foul_smell_of urine, hip_joint_pain, redness_of_eyes, could you tell me the disease?",symptoms
"If I'm experiencing skin_rash, abnormal_menstruation, weakness_of_one_body_side, bladder_discomfort, acute_liver_failure, blood_in_sputum, history_of_alcohol_consumption, loss_of_smell, muscle_weakness, restlessness, fluid_overload, foul_smell_of urine, hip_joint_pain, redness_of_eyes, what is the diagnosis?",symptoms
"My symptoms are skin_rash, abnormal_menstruation, weakness_of_one_body_side, bladder_discomfort, acute_liver_failure, blood_in_sputum, history_of_alcohol_consumption, loss_of_smell, muscle_weakness, restlessness, fluid_overload, foul_smell_of urine, hip_joint_pain, redness_of_eyes, what disease do I have?",symptoms
"What illness matches these symptoms: skin_rash, abnormal_menstruation, weakness_of_one_body_side, bladder_discomfort, acute_liver_failure, blood_in_sputum, history_of_alcohol_consumption, loss_of_smell, muscle_weakness, restlessness, fluid_overload, foul_smell_of urine, hip_joint_pain, redness_of_eyes?",symptoms
"Could skin_rash, abnormal_menstruation, weakness_of_one_body_side, bladder_discomfort, acute_liver_failure, blood_in_sputum, history_of_alcohol_consumption, loss_of_smell, muscle_weakness, restlessness, fluid_overload, foul_smell_of urine, hip_joint_pain, redness_of_eyes be signs of a specific disease?",symptoms
"What might be the condition if I have skin_rash, abnormal_menstruation, weakness_of_one_body_side, bladder_discomfort, acute_liver_failure, blood_in_sputum, history_of_alcohol_consumption, loss_of_smell, muscle_weakness, restlessness, fluid_overload, foul_smell_of urine, hip_joint_pain, redness_of_eyes?",symptoms
"Please identify the disease with these symptoms: skin_rash, abnormal_menstruation, weakness_of_one_body_side, bladder_discomfort, acute_liver_failure, blood_in_sputum, history_of_alcohol_consumption, loss_of_smell, muscle_weakness, restlessness, fluid_overload, foul_smell_of urine, hip_joint_pain, redness_of_eyes",symptoms
"I have obesity, shivering, acute_liver_failure, stiff_neck, what is the name of this disease?",symptoms
"I feel obesity, shivering, acute_liver_failure, stiff_neck, what disease is this?",symptoms
"Experiencing obesity, shivering, acute_liver_failure, stiff_neck, what might this indicate?",symptoms
"With symptoms like obesity, shivering, acute_liver_failure, stiff_neck, what could be the illness?",symptoms
"What disease causes obesity, shivering, acute_liver_failure, stiff_neck?",symptoms
"Which condition includes obesity, shivering, acute_liver_failure, stiff_neck as symptoms?",symptoms
"I suffer from obesity, shivering, acute_liver_failure, stiff_neck, what could be wrong?",symptoms
"Having obesity, shivering, acute_liver_failure, stiff_neck, could you tell me the disease?",symptoms
"If I'm experiencing obesity, shivering, acute_liver_failure, stiff_neck, what is the diagnosis?",symptoms
"My symptoms are obesity, shivering, acute_liver_failure, stiff_neck, what disease do I have?",symptoms
"What illness matches these symptoms: obesity, shivering, acute_liver_failure, stiff_neck?",symptoms
"Could obesity, shivering, acute_liver_failure, stiff_neck be signs of a specific disease?",symptoms
"What might be the condition if I have obesity, shivering, acute_liver_failure, stiff_neck?",symptoms
"Please identify the disease with these symptoms: obesity, shivering, acute_liver_failure, stiff_neck",symptoms
"I have yellow_crust_ooze, dehydration, continuous_sneezing, painful_walking, indigestion, nodal_skin_eruptions, history_of_alcohol_consumption, continuous_feel_of_urine, skin_rash, dizziness, burning_micturition, acidity, enlarged_thyroid, altered_sensorium, what is the name of this disease?",symptoms
"I feel yellow_crust_ooze, dehydration, continuous_sneezing, painful_walking, indigestion, nodal_skin_eruptions, history_of_alcohol_consumption, continuous_feel_of_urine, skin_rash, dizziness, burning_micturition, acidity, enlarged_thyroid, altered_sensorium, what disease is this?",symptoms
"Experiencing yellow_crust_ooze, dehydration, continuous_sneezing, painful_walking, indigestion, nodal_skin_eruptions, history_of_alcohol_consumption, continuous_feel_of_urine, skin_rash, dizziness, burning_micturition, acidity, enlarged_thyroid, altered_sensorium, what might this indicate?",symptoms
"With symptoms like yellow_crust_ooze, dehydration, continuous_sneezing, painful_walking, indigestion, nodal_skin_eruptions, history_of_alcohol_consumption, continuous_feel_of_urine, skin_rash, dizziness, burning_micturition, acidity, enlarged_thyroid, altered_sensorium, what could be the illness?",symptoms
"What disease causes yellow_crust_ooze, dehydration, continuous_sneezing, painful_walking, indigestion, nodal_skin_eruptions, history_of_alcohol_consumption, continuous_feel_of_urine, skin_rash, dizziness, burning_micturition, acidity, enlarged_thyroid, altered_sensorium?",symptoms
"Which condition includes yellow_crust_ooze, dehydration, continuous_sneezing, painful_walking, indigestion, nodal_skin_eruptions, history_of_alcohol_consumption, continuous_feel_of_urine, skin_rash, dizziness, burning_micturition, acidity, enlarged_thyroid, altered_sensorium as symptoms?",symptoms
"I suffer from yellow_crust_ooze, dehydration, continuous_sneezing, painful_walking, indigestion, nodal_skin_eruptions, history_of_alcohol_consumption, continuous_feel_of_urine, skin_rash, dizziness, burning_micturition, acidity, enlarged_thyroid, altered_sensorium, what could be wrong?",symptoms
"Having yellow_crust_ooze, dehydration, continuous_sneezing, painful_walking, indigestion, nodal_skin_eruptions, history_of_alcohol_consumption, continuous_feel_of_urine, skin_rash, dizziness, burning_micturition, acidity, enlarged_thyroid, altered_sensorium, could you tell me the disease?",symptoms
"If I'm experiencing yellow_crust_ooze, dehydration, continuous_sneezing, painful_walking, indigestion, nodal_skin_eruptions, history_of_alcohol_consumption, continuous_feel_of_urine, skin_rash, dizziness, burning_micturition, acidity, enlarged_thyroid, altered_sensorium, what is the diagnosis?",symptoms
"My symptoms are yellow_crust_ooze, dehydration, continuous_sneezing, painful_walking, indigestion, nodal_skin_eruptions, history_of_alcohol_consumption, continuous_feel_of_urine, skin_rash, dizziness, burning_micturition, acidity, enlarged_thyroid, altered_sensorium, what disease do I have?",symptoms
"What illness matches these symptoms: yellow_crust_ooze, dehydration, continuous_sneezing, painful_walking, indigestion, nodal_skin_eruptions, history_of_alcohol_consumption, continuous_feel_of_urine, skin_rash, dizziness, burning_micturition, acidity, enlarged_thyroid, altered_sensorium?",symptoms
"Could yellow_crust_ooze, dehydration, continuous_sneezing, painful_walking, indigestion, nodal_skin_eruptions, history_of_alcohol_consumption, continuous_feel_of_urine, skin_rash, dizziness, burning_micturition, acidity, enlarged_thyroid, altered_sensorium be signs of a specific disease?",symptoms
"What might be the condition if I have yellow_crust_ooze, dehydration, continuous_sneezing, painful_walking, indigestion, nodal_skin_eruptions, history_of_alcohol_consumption, continuous_feel_of_urine, skin_rash, dizziness, burning_micturition, acidity, enlarged_thyroid, altered_sensorium?",symptoms
"Please identify the disease with these symptoms: yellow_crust_ooze, dehydration, continuous_sneezing, painful_walking, indigestion, nodal_skin_eruptions, history_of_alcohol_consumption, continuous_feel_of_urine, skin_rash, dizziness, burning_micturition, acidity, enlarged_thyroid, altered_sensorium",symptoms
"I have receiving_blood_transfusion, vomiting, fast_heart_rate, what is the name of this disease?",symptoms
"I feel receiving_blood_transfusion, vomiting, fast_heart_rate, what disease is this?",symptoms
"Experiencing receiving_blood_transfusion, vomiting, fast_heart_rate, what might this indicate?",symptoms
"With symptoms like receiving_blood_transfusion, vomiting, fast_heart_rate, what could be the illness?",symptoms
"What disease causes receiving_blood_transfusion, vomiting, fast_heart_rate?",symptoms
"Which condition includes receiving_blood_transfusion, vomiting, fast_heart_rate as symptoms?",symptoms
"I suffer from receiving_blood_transfusion, vomiting, fast_heart_rate, what could be wrong?",symptoms
"Having receiving_blood_transfusion, vomiting, fast_heart_rate, could you tell me the disease?",symptoms
"If I'm experiencing receiving_blood_transfusion, vomiting, fast_heart_rate, what is the diagnosis?",symptoms
"My symptoms are receiving_blood_transfusion, vomiting, fast_heart_rate, what disease do I have?",symptoms
"What illness matches these symptoms: receiving_blood_transfusion, vomiting, fast_heart_rate?",symptoms
"Could receiving_blood_transfusion, vomiting, fast_heart_rate be signs of a specific disease?",symptoms
"What might be the condition if I have receiving_blood_transfusion, vomiting, fast_heart_rate?",symptoms
"Please identify the disease with these symptoms: receiving_blood_transfusion, vomiting, fast_heart_rate",symptoms
"I have pain_during_bowel_movements, irritability, dehydration, enlarged_thyroid, dizziness, loss_of_smell, acute_liver_failure, swollen_extremeties, muscle_wasting, yellowing_of_eyes, toxic_look_(typhos), movement_stiffness, what is the name of this disease?",symptoms
"I feel pain_during_bowel_movements, irritability, dehydration, enlarged_thyroid, dizziness, loss_of_smell, acute_liver_failure, swollen_extremeties, muscle_wasting, yellowing_of_eyes, toxic_look_(typhos), movement_stiffness, what disease is this?",symptoms
"Experiencing pain_during_bowel_movements, irritability, dehydration, enlarged_thyroid, dizziness, loss_of_smell, acute_liver_failure, swollen_extremeties, muscle_wasting, yellowing_of_eyes, toxic_look_(typhos), movement_stiffness, what might this indicate?",symptoms
"With symptoms like pain_during_bowel_movements, irritability, dehydration, enlarged_thyroid, dizziness, loss_of_smell, acute_liver_failure, swollen_extremeties, muscle_wasting, yellowing_of_eyes, toxic_look_(typhos), movement_stiffness, what could be the illness?",symptoms
"What disease causes pain_during_bowel_movements, irritability, dehydration, enlarged_thyroid, dizziness, loss_of_smell, acute_liver_failure, swollen_extremeties, muscle_wasting, yellowing_of_eyes, toxic_look_(typhos), movement_stiffness?",symptoms
"Which condition includes pain_during_bowel_movements, irritability, dehydration, enlarged_thyroid, dizziness, loss_of_smell, acute_liver_failure, swollen_extremeties, muscle_wasting, yellowing_of_eyes, toxic_look_(typhos), movement_stiffness as symptoms?",symptoms
"I suffer from pain_during_bowel_movements, irritability, dehydration, enlarged_thyroid, dizziness, loss_of_smell, acute_liver_failure, swollen_extremeties, muscle_wasting, yellowing_of_eyes, toxic_look_(typhos), movement_stiffness, what could be wrong?",symptoms
"Having pain_during_bowel_movements, irritability, dehydration, enlarged_thyroid, dizziness, loss_of_smell, acute_liver_failure, swollen_extremeties, muscle_wasting, yellowing_of_eyes, toxic_look_(typhos), movement_stiffness, could you tell me the disease?",symptoms
"If I'm experiencing pain_during_bowel_movements, irritability, dehydration, enlarged_thyroid, dizziness, loss_of_smell, acute_liver_failure, swollen_extremeties, muscle_wasting, yellowing_of_eyes, toxic_look_(typhos), movement_stiffness, what is the diagnosis?",symptoms
"My symptoms are pain_during_bowel_movements, irritability, dehydration, enlarged_thyroid, dizziness, loss_of_smell, acute_liver_failure, swollen_extremeties, muscle_wasting, yellowing_of_eyes, toxic_look_(typhos), movement_stiffness, what disease do I have?",symptoms
"What illness matches these symptoms: pain_during_bowel_movements, irritability, dehydration, enlarged_thyroid, dizziness, loss_of_smell, acute_liver_failure, swollen_extremeties, muscle_wasting, yellowing_of_eyes, toxic_look_(typhos), movement_stiffness?",symptoms
"Could pain_during_bowel_movements, irritability, dehydration, enlarged_thyroid, dizziness, loss_of_smell, acute_liver_failure, swollen_extremeties, muscle_wasting, yellowing_of_eyes, toxic_look_(typhos), movement_stiffness be signs of a specific disease?",symptoms
"What might be the condition if I have pain_during_bowel_movements, irritability, dehydration, enlarged_thyroid, dizziness, loss_of_smell, acute_liver_failure, swollen_extremeties, muscle_wasting, yellowing_of_eyes, toxic_look_(typhos), movement_stiffness?",symptoms
"Please identify the disease with these symptoms: pain_during_bowel_movements, irritability, dehydration, enlarged_thyroid, dizziness, loss_of_smell, acute_liver_failure, swollen_extremeties, muscle_wasting, yellowing_of_eyes, toxic_look_(typhos), movement_stiffness",symptoms
"I have abdominal_pain, loss_of_appetite, foul_smell_of urine, continuous_feel_of_urine, itching, enlarged_thyroid, distention_of_abdomen, headache, silver_like_dusting, blurred_and_distorted_vision, bruising, puffy_face_and_eyes, sunken_eyes, extra_marital_contacts, fatigue, what is the name of this disease?",symptoms
"I feel abdominal_pain, loss_of_appetite, foul_smell_of urine, continuous_feel_of_urine, itching, enlarged_thyroid, distention_of_abdomen, headache, silver_like_dusting, blurred_and_distorted_vision, bruising, puffy_face_and_eyes, sunken_eyes, extra_marital_contacts, fatigue, what disease is this?",symptoms
"Experiencing abdominal_pain, loss_of_appetite, foul_smell_of urine, continuous_feel_of_urine, itching, enlarged_thyroid, distention_of_abdomen, headache, silver_like_dusting, blurred_and_distorted_vision, bruising, puffy_face_and_eyes, sunken_eyes, extra_marital_contacts, fatigue, what might this indicate?",symptoms
"With symptoms like abdominal_pain, loss_of_appetite, foul_smell_of urine, continuous_feel_of_urine, itching, enlarged_thyroid, distention_of_abdomen, headache, silver_like_dusting, blurred_and_distorted_vision, bruising, puffy_face_and_eyes, sunken_eyes, extra_marital_contacts, fatigue, what could be the illness?",symptoms
"What disease causes abdominal_pain, loss_of_appetite, foul_smell_of urine, continuous_feel_of_urine, itching, enlarged_thyroid, distention_of_abdomen, headache, silver_like_dusting, blurred_and_distorted_vision, bruising, puffy_face_and_eyes, sunken_eyes, extra_marital_contacts, fatigue?",symptoms
"Which condition includes abdominal_pain, loss_of_appetite, foul_smell_of urine, continuous_feel_of_urine, itching, enlarged_thyroid, distention_of_abdomen, headache, silver_like_dusting, blurred_and_distorted_vision, bruising, puffy_face_and_eyes, sunken_eyes, extra_marital_contacts, fatigue as symptoms?",symptoms
"I suffer from abdominal_pain, loss_of_appetite, foul_smell_of urine, continuous_feel_of_urine, itching, enlarged_thyroid, distention_of_abdomen, headache, silver_like_dusting, blurred_and_distorted_vision, bruising, puffy_face_and_eyes, sunken_eyes, extra_marital_contacts, fatigue, what could be wrong?",symptoms
"Having abdominal_pain, loss_of_appetite, foul_smell_of urine, continuous_feel_of_urine, itching, enlarged_thyroid, distention_of_abdomen, headache, silver_like_dusting, blurred_and_distorted_vision, bruising, puffy_face_and_eyes, sunken_eyes, extra_marital_contacts, fatigue, could you tell me the disease?",symptoms
"If I'm experiencing abdominal_pain, loss_of_appetite, foul_smell_of urine, continuous_feel_of_urine, itching, enlarged_thyroid, distention_of_abdomen, headache, silver_like_dusting, blurred_and_distorted_vision, bruising, puffy_face_and_eyes, sunken_eyes, extra_marital_contacts, fatigue, what is the diagnosis?",symptoms
"My symptoms are abdominal_pain, loss_of_appetite, foul_smell_of urine, continuous_feel_of_urine, itching, enlarged_thyroid, distention_of_abdomen, headache, silver_like_dusting, blurred_and_distorted_vision, bruising, puffy_face_and_eyes, sunken_eyes, extra_marital_contacts, fatigue, what disease do I have?",symptoms
"What illness matches these symptoms: abdominal_pain, loss_of_appetite, foul_smell_of urine, continuous_feel_of_urine, itching, enlarged_thyroid, distention_of_abdomen, headache, silver_like_dusting, blurred_and_distorted_vision, bruising, puffy_face_and_eyes, sunken_eyes, extra_marital_contacts, fatigue?",symptoms
"Could abdominal_pain, loss_of_appetite, foul_smell_of urine, continuous_feel_of_urine, itching, enlarged_thyroid, distention_of_abdomen, headache, silver_like_dusting, blurred_and_distorted_vision, bruising, puffy_face_and_eyes, sunken_eyes, extra_marital_contacts, fatigue be signs of a specific disease?",symptoms
"What might be the condition if I have abdominal_pain, loss_of_appetite, foul_smell_of urine, continuous_feel_of_urine, itching, enlarged_thyroid, distention_of_abdomen, headache, silver_like_dusting, blurred_and_distorted_vision, bruising, puffy_face_and_eyes, sunken_eyes, extra_marital_contacts, fatigue?",symptoms
"Please identify the disease with these symptoms: abdominal_pain, loss_of_appetite, foul_smell_of urine, continuous_feel_of_urine, itching, enlarged_thyroid, distention_of_abdomen, headache, silver_like_dusting, blurred_and_distorted_vision, bruising, puffy_face_and_eyes, sunken_eyes, extra_marital_contacts, fatigue",symptoms
"I have palpitations, nodal_skin_eruptions, obesity, muscle_pain, slurred_speech, rusty_sputum, muscle_wasting, internal_itching, coma, bruising, dizziness, pain_in_anal_region, abnormal_menstruation, cramps, swollen_blood_vessels, receiving_unsterile_injections, what is the name of this disease?",symptoms
"I feel palpitations, nodal_skin_eruptions, obesity, muscle_pain, slurred_speech, rusty_sputum, muscle_wasting, internal_itching, coma, bruising, dizziness, pain_in_anal_region, abnormal_menstruation, cramps, swollen_blood_vessels, receiving_unsterile_injections, what disease is this?",symptoms
"Experiencing palpitations, nodal_skin_eruptions, obesity, muscle_pain, slurred_speech, rusty_sputum, muscle_wasting, internal_itching, coma, bruising, dizziness, pain_in_anal_region, abnormal_menstruation, cramps, swollen_blood_vessels, receiving_unsterile_injections, what might this indicate?",symptoms
"With symptoms like palpitations, nodal_skin_eruptions, obesity, muscle_pain, slurred_speech, rusty_sputum, muscle_wasting, internal_itching, coma, bruising, dizziness, pain_in_anal_region, abnormal_menstruation, cramps, swollen_blood_vessels, receiving_unsterile_injections, what could be the illness?",symptoms
"What disease causes palpitations, nodal_skin_eruptions, obesity, muscle_pain, slurred_speech, rusty_sputum, muscle_wasting, internal_itching, coma, bruising, dizziness, pain_in_anal_region, abnormal_menstruation, cramps, swollen_blood_vessels, receiving_unsterile_injections?",symptoms
"Which condition includes palpitations, nodal_skin_eruptions, obesity, muscle_pain, slurred_speech, rusty_sputum, muscle_wasting, internal_itching, coma, bruising, dizziness, pain_in_anal_region, abnormal_menstruation, cramps, swollen_blood_vessels, receiving_unsterile_injections as symptoms?",symptoms
"I suffer from palpitations, nodal_skin_eruptions, obesity, muscle_pain, slurred_speech, rusty_sputum, muscle_wasting, internal_itching, coma, bruising, dizziness, pain_in_anal_region, abnormal_menstruation, cramps, swollen_blood_vessels, receiving_unsterile_injections, what could be wrong?",symptoms
"Having palpitations, nodal_skin_eruptions, obesity, muscle_pain, slurred_speech, rusty_sputum, muscle_wasting, internal_itching, coma, bruising, dizziness, pain_in_anal_region, abnormal_menstruation, cramps, swollen_blood_vessels, receiving_unsterile_injections, could you tell me the disease?",symptoms
"If I'm experiencing palpitations, nodal_skin_eruptions, obesity, muscle_pain, slurred_speech, rusty_sputum, muscle_wasting, internal_itching, coma, bruising, dizziness, pain_in_anal_region, abnormal_menstruation, cramps, swollen_blood_vessels, receiving_unsterile_injections, what is the diagnosis?",symptoms
"My symptoms are palpitations, nodal_skin_eruptions, obesity, muscle_pain, slurred_speech, rusty_sputum, muscle_wasting, internal_itching, coma, bruising, dizziness, pain_in_anal_region, abnormal_menstruation, cramps, swollen_blood_vessels, receiving_unsterile_injections, what disease do I have?",symptoms
"What illness matches these symptoms: palpitations, nodal_skin_eruptions, obesity, muscle_pain, slurred_speech, rusty_sputum, muscle_wasting, internal_itching, coma, bruising, dizziness, pain_in_anal_region, abnormal_menstruation, cramps, swollen_blood_vessels, receiving_unsterile_injections?",symptoms
